ID,Latitude,Longitude,Date,Orbit Number,Scene ID,Build ID,Orbit Correction Performed,ECO4WUE_001_Water_Use_Efficiency_WUEavg
1001,47.5767429,7.613743004,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.9042336
1001,47.5767429,7.613743004,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1516865
1001,47.5767429,7.613743004,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.4736665
1001,47.5767429,7.613743004,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.4389826
1001,47.5767429,7.613743004,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.2780651
1001,47.5767429,7.613743004,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.4172122
1001,47.5767429,7.613743004,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1778847
1001,47.5767429,7.613743004,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.3136299
1001,47.5767429,7.613743004,2020-07-08 04:40:56 UTC,11370,012,0601,True,0.9970024
1001,47.5767429,7.613743004,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0210421
1001,47.5767429,7.613743004,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.5270556
1001,47.5767429,7.613743004,2020-08-01 15:11:40 UTC,11749,005,0601,True,2.5893047
1001,47.5767429,7.613743004,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.8302438
1001,47.5767429,7.613743004,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.986457
1001,47.5767429,7.613743004,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.6515553
1001,47.5767429,7.613743004,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.7557483
1002,47.57583673,7.618192356,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.9017625
1002,47.57583673,7.618192356,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1177841
1002,47.57583673,7.618192356,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.2579212
1002,47.57583673,7.618192356,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.4801806
1002,47.57583673,7.618192356,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.3331957
1002,47.57583673,7.618192356,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1796258
1002,47.57583673,7.618192356,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.2550478
1002,47.57583673,7.618192356,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.0853804
1002,47.57583673,7.618192356,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0205291
1002,47.57583673,7.618192356,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.5908575
1002,47.57583673,7.618192356,2020-08-01 15:11:40 UTC,11749,005,0601,True,2.6195531
1002,47.57583673,7.618192356,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.9163774
1002,47.57583673,7.618192356,2020-08-08 16:05:59 UTC,11858,010,0601,True,2.0370245
1002,47.57583673,7.618192356,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.7092167
1002,47.57583673,7.618192356,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.8140706
1003,47.59380228,7.679809241,2020-06-01 14:48:32 UTC,10803,004,0601,True,3.2315183
1003,47.59380228,7.679809241,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.9102188
1003,47.59380228,7.679809241,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.695778
1003,47.59380228,7.679809241,2020-06-23 10:10:23 UTC,11141,010,0601,True,2.5006301
1003,47.59380228,7.679809241,2020-06-25 05:20:32 UTC,11169,002,0601,True,2.2135756
1003,47.59380228,7.679809241,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1946438
1003,47.59380228,7.679809241,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.8502147
1003,47.59380228,7.679809241,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.053386
1003,47.59380228,7.679809241,2020-07-29 15:57:03 UTC,11703,004,0601,True,8.141573
1003,47.59380228,7.679809241,2020-08-01 15:11:40 UTC,11749,005,0601,True,12.6948948
1003,47.59380228,7.679809241,2020-08-06 12:49:59 UTC,11825,004,0601,True,8.5768366
1003,47.59380228,7.679809241,2020-08-08 16:05:59 UTC,11858,010,0601,True,9.8430672
1003,47.59380228,7.679809241,2020-08-10 11:16:49 UTC,11886,004,0601,True,4.8111215
1003,47.59380228,7.679809241,2020-08-21 07:23:36 UTC,12054,005,0601,True,1.5948135
1004,47.57434127,7.674803556,2020-06-01 14:48:32 UTC,10803,004,0601,True,2.4431119
1004,47.57434127,7.674803556,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.4914576
1004,47.57434127,7.674803556,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.4014077
1004,47.57434127,7.674803556,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.71797
1004,47.57434127,7.674803556,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.4783657
1004,47.57434127,7.674803556,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1630067
1004,47.57434127,7.674803556,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.2331338
1004,47.57434127,7.674803556,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.4814655
1004,47.57434127,7.674803556,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0306191
1004,47.57434127,7.674803556,2020-07-29 15:57:03 UTC,11703,004,0601,True,4.054544
1004,47.57434127,7.674803556,2020-08-01 15:11:40 UTC,11749,005,0601,True,6.5559483
1004,47.57434127,7.674803556,2020-08-06 12:49:59 UTC,11825,004,0601,True,5.4250197
1004,47.57434127,7.674803556,2020-08-08 16:05:59 UTC,11858,010,0601,True,6.3867483
1004,47.57434127,7.674803556,2020-08-10 11:16:49 UTC,11886,004,0601,True,2.9867065
1004,47.57434127,7.674803556,2020-08-21 07:23:36 UTC,12054,005,0601,True,1.0732515
1005,47.5659717,7.654501995,2020-06-01 14:48:32 UTC,10803,004,0601,True,2.0214086
1005,47.5659717,7.654501995,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1324277
1005,47.5659717,7.654501995,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.0516062
1005,47.5659717,7.654501995,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.145255
1005,47.5659717,7.654501995,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.4843031
1005,47.5659717,7.654501995,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1898757
1005,47.5659717,7.654501995,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.4087558
1005,47.5659717,7.654501995,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.4273084
1005,47.5659717,7.654501995,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0229339
1005,47.5659717,7.654501995,2020-07-29 15:57:03 UTC,11703,004,0601,True,2.2533088
1005,47.5659717,7.654501995,2020-08-01 15:11:40 UTC,11749,005,0601,True,4.1929612
1005,47.5659717,7.654501995,2020-08-06 12:49:59 UTC,11825,004,0601,True,3.0737393
1005,47.5659717,7.654501995,2020-08-08 16:05:59 UTC,11858,010,0601,True,3.3336282
1005,47.5659717,7.654501995,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.9154878
1006,47.57281059,7.675660594,2020-06-01 14:48:32 UTC,10803,004,0601,True,2.4042161
1006,47.57281059,7.675660594,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.4291325
1006,47.57281059,7.675660594,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.4191725
1006,47.57281059,7.675660594,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.7036769
1006,47.57281059,7.675660594,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.5339646
1006,47.57281059,7.675660594,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1690832
1006,47.57281059,7.675660594,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.3739285
1006,47.57281059,7.675660594,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.4871092
1006,47.57281059,7.675660594,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.029827
1006,47.57281059,7.675660594,2020-07-29 15:57:03 UTC,11703,004,0601,True,3.5205641
1006,47.57281059,7.675660594,2020-08-01 15:11:40 UTC,11749,005,0601,True,5.6580725
1006,47.57281059,7.675660594,2020-08-06 12:49:59 UTC,11825,004,0601,True,4.4792395
1006,47.57281059,7.675660594,2020-08-08 16:05:59 UTC,11858,010,0601,True,5.9851422
1006,47.57281059,7.675660594,2020-08-10 11:16:49 UTC,11886,004,0601,True,2.5364213
1006,47.57281059,7.675660594,2020-08-21 07:23:36 UTC,12054,005,0601,True,1.1467447
1008,47.53505403,7.540962213,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.8807987
1008,47.53505403,7.540962213,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1817372
1008,47.53505403,7.540962213,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.3134866
1008,47.53505403,7.540962213,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.1661847
1008,47.53505403,7.540962213,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.4943258
1008,47.53505403,7.540962213,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1884029
1008,47.53505403,7.540962213,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.4160564
1008,47.53505403,7.540962213,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.1872386
1008,47.53505403,7.540962213,2020-07-05 05:27:05 UTC,11324,013,0601,True,1.3036413
1008,47.53505403,7.540962213,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.180441
1008,47.53505403,7.540962213,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0095853
1008,47.53505403,7.540962213,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.6212771
1008,47.53505403,7.540962213,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.8180186
1008,47.53505403,7.540962213,2020-08-08 16:05:59 UTC,11858,010,0601,True,2.0275841
1008,47.53505403,7.540962213,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.8924752
1008,47.53505403,7.540962213,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.921184
1009,47.53835589,7.516332003,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.8462555
1009,47.53835589,7.516332003,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.0214746
1009,47.53835589,7.516332003,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.2929052
1009,47.53835589,7.516332003,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.150732
1009,47.53835589,7.516332003,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1680114
1009,47.53835589,7.516332003,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.1820204
1009,47.53835589,7.516332003,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.4402035
1009,47.53835589,7.516332003,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.5711358
1009,47.53835589,7.516332003,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.7205271
1009,47.53835589,7.516332003,2020-08-06 12:49:59 UTC,11825,004,0601,True,2.0516574
1009,47.53835589,7.516332003,2020-08-08 16:05:59 UTC,11858,010,0601,True,2.4428606
1009,47.53835589,7.516332003,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.8334066
1010,47.51741038,7.49944098,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.9167473
1010,47.51741038,7.49944098,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1327224
1010,47.51741038,7.49944098,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.0237508
1010,47.51741038,7.49944098,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.187261
1010,47.51741038,7.49944098,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.5375395
1010,47.51741038,7.49944098,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1985737
1010,47.51741038,7.49944098,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.3709295
1010,47.51741038,7.49944098,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.4125514
1010,47.51741038,7.49944098,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.4213632
1010,47.51741038,7.49944098,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.9197012
1010,47.51741038,7.49944098,2020-08-06 12:49:59 UTC,11825,004,0601,True,2.6577873
1010,47.51741038,7.49944098,2020-08-08 16:05:59 UTC,11858,010,0601,True,3.1488438
1010,47.51741038,7.49944098,2020-08-21 07:23:36 UTC,12054,005,0601,True,1.2632191
1011,47.50223022,7.580118331,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.2263366
1011,47.50223022,7.580118331,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.4577795
1011,47.50223022,7.580118331,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1765016
1011,47.50223022,7.580118331,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.2484686
1011,47.50223022,7.580118331,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.3580256
1011,47.50223022,7.580118331,2020-07-24 18:20:10 UTC,11627,005,0601,True,0.5583958
1011,47.50223022,7.580118331,2020-07-28 16:45:03 UTC,11688,004,0601,True,1.8755885
1011,47.50223022,7.580118331,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.4118377
1011,47.50223022,7.580118331,2020-08-01 15:11:40 UTC,11749,005,0601,True,1.2651128
1011,47.50223022,7.580118331,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.5231403
1011,47.50223022,7.580118331,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.5269102
1011,47.50223022,7.580118331,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.5946853
1012,47.5161372,7.634120805,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.8431945
1012,47.5161372,7.634120805,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1590497
1012,47.5161372,7.634120805,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.2359883
1012,47.5161372,7.634120805,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.1258965
1012,47.5161372,7.634120805,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.3862492
1012,47.5161372,7.634120805,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.2647465
1012,47.5161372,7.634120805,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.0547522
1012,47.5161372,7.634120805,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.0089455
1012,47.5161372,7.634120805,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0128891
1012,47.5161372,7.634120805,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.0405042
1012,47.5161372,7.634120805,2020-08-01 15:11:40 UTC,11749,005,0601,True,1.4323921
1012,47.5161372,7.634120805,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.5819942
1012,47.5161372,7.634120805,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.6119522
1012,47.5161372,7.634120805,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.6249242
1012,47.5161372,7.634120805,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.9220049
1013,47.51519408,7.633387192,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.8338834
1013,47.51519408,7.633387192,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1641241
1013,47.51519408,7.633387192,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.256585
1013,47.51519408,7.633387192,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.1349078
1013,47.51519408,7.633387192,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.3217146
1013,47.51519408,7.633387192,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1664845
1013,47.51519408,7.633387192,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.266325
1013,47.51519408,7.633387192,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.1927232
1013,47.51519408,7.633387192,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.1253875
1013,47.51519408,7.633387192,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0125089
1013,47.51519408,7.633387192,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.0326376
1013,47.51519408,7.633387192,2020-08-01 15:11:40 UTC,11749,005,0601,True,1.3867683
1013,47.51519408,7.633387192,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.6238428
1013,47.51519408,7.633387192,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.6161808
1013,47.51519408,7.633387192,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.6080868
1013,47.51519408,7.633387192,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.919701
1014,47.51435622,7.673010657,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.8721455
1014,47.51435622,7.673010657,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.0837308
1014,47.51435622,7.673010657,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.0509081
1014,47.51435622,7.673010657,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.0139973
1014,47.51435622,7.673010657,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.1174061
1014,47.51435622,7.673010657,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.5360848
1014,47.51435622,7.673010657,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1801638
1014,47.51435622,7.673010657,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.3425617
1014,47.51435622,7.673010657,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.0540658
1014,47.51435622,7.673010657,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0125433
1014,47.51435622,7.673010657,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.1917899
1014,47.51435622,7.673010657,2020-08-01 15:11:40 UTC,11749,005,0601,True,2.4150362
1014,47.51435622,7.673010657,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.4771941
1014,47.51435622,7.673010657,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.4767228
1014,47.51435622,7.673010657,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.2586218
1014,47.51435622,7.673010657,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.9070548
1015,47.47791706,7.719547122,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.868278
1015,47.47791706,7.719547122,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1304129
1015,47.47791706,7.719547122,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.17471
1015,47.47791706,7.719547122,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.4676032
1015,47.47791706,7.719547122,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1804043
1015,47.47791706,7.719547122,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.2585771
1015,47.47791706,7.719547122,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.4271262
1015,47.47791706,7.719547122,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0069923
1015,47.47791706,7.719547122,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.0817336
1015,47.47791706,7.719547122,2020-08-01 15:11:40 UTC,11749,005,0601,True,2.2158647
1015,47.47791706,7.719547122,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.8448163
1015,47.47791706,7.719547122,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.8831656
1015,47.47791706,7.719547122,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.5693165
1015,47.47791706,7.719547122,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.450135
1015,47.47791706,7.719547122,2020-08-26 05:02:02 UTC,12130,002,0601,True,0.2174336
1016,47.44509276,7.717849363,2020-06-01 14:48:32 UTC,10803,004,0601,True,2.0621848
1016,47.44509276,7.717849363,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1658349
1016,47.44509276,7.717849363,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.3594168
1016,47.44509276,7.717849363,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.2914675
1016,47.44509276,7.717849363,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.616872
1016,47.44509276,7.717849363,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1895799
1016,47.44509276,7.717849363,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.4046993
1016,47.44509276,7.717849363,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.5620538
1016,47.44509276,7.717849363,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0066172
1016,47.44509276,7.717849363,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.3493991
1016,47.44509276,7.717849363,2020-08-01 15:11:40 UTC,11749,005,0601,True,2.6452744
1016,47.44509276,7.717849363,2020-08-06 12:49:59 UTC,11825,004,0601,True,2.1359069
1016,47.44509276,7.717849363,2020-08-08 16:05:59 UTC,11858,010,0601,True,2.0679948
1016,47.44509276,7.717849363,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.9409916
1016,47.44509276,7.717849363,2020-08-26 05:02:02 UTC,12130,002,0601,True,0.3766761
1017,47.3873375,7.683643276,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.9998602
1017,47.3873375,7.683643276,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.2725909
1017,47.3873375,7.683643276,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.3607121
1017,47.3873375,7.683643276,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.5110179
1017,47.3873375,7.683643276,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1633224
1017,47.3873375,7.683643276,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.1734759
1017,47.3873375,7.683643276,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.000313
1017,47.3873375,7.683643276,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.102775
1017,47.3873375,7.683643276,2020-08-01 15:11:40 UTC,11749,005,0601,True,1.7883224
1017,47.3873375,7.683643276,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.6490844
1017,47.3873375,7.683643276,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.6584905
1017,47.3873375,7.683643276,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.9960187
1017,47.3873375,7.683643276,2020-08-27 09:06:11 UTC,12148,011,0601,True,1.3908949
1018,47.43767027,7.785218104,2020-06-01 14:48:32 UTC,10803,004,0601,True,2.010021
1018,47.43767027,7.785218104,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.2247479
1018,47.43767027,7.785218104,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.3596218
1018,47.43767027,7.785218104,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.4018785
1018,47.43767027,7.785218104,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.4584802
1018,47.43767027,7.785218104,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1668311
1018,47.43767027,7.785218104,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.2007691
1018,47.43767027,7.785218104,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.4921432
1018,47.43767027,7.785218104,2020-07-08 04:40:56 UTC,11370,012,0601,True,1.3679652
1018,47.43767027,7.785218104,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.005127
1018,47.43767027,7.785218104,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.7940205
1018,47.43767027,7.785218104,2020-08-01 15:11:40 UTC,11749,005,0601,True,2.5535545
1018,47.43767027,7.785218104,2020-08-06 12:49:59 UTC,11825,004,0601,True,2.157522
1018,47.43767027,7.785218104,2020-08-08 16:05:59 UTC,11858,010,0601,True,2.2508149
1018,47.43767027,7.785218104,2020-08-21 07:23:36 UTC,12054,005,0601,True,1.1697748
1018,47.43767027,7.785218104,2020-08-27 09:06:11 UTC,12148,011,0601,True,1.7352166
1019,47.39442021,7.781095792,2020-06-01 14:48:32 UTC,10803,004,0601,True,2.0789552
1019,47.39442021,7.781095792,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.2356397
1019,47.39442021,7.781095792,2020-06-21 06:54:54 UTC,11108,002,0601,True,1.2882818
1019,47.39442021,7.781095792,2020-06-21 06:55:46 UTC,11108,003,0601,True,1.2882893
1019,47.39442021,7.781095792,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.225494
1019,47.39442021,7.781095792,2020-06-25 05:20:32 UTC,11169,002,0601,True,1.6622872
1019,47.39442021,7.781095792,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1839846
1019,47.39442021,7.781095792,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.2846173
1019,47.39442021,7.781095792,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.3926702
1019,47.39442021,7.781095792,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.3482363
1019,47.39442021,7.781095792,2020-08-01 15:11:40 UTC,11749,005,0601,True,1.7411503
1019,47.39442021,7.781095792,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.7430575
1019,47.39442021,7.781095792,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.7801021
1019,47.39442021,7.781095792,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.607751
1019,47.39442021,7.781095792,2020-08-21 07:23:36 UTC,12054,005,0601,True,1.1316433
1019,47.39442021,7.781095792,2020-08-27 09:06:11 UTC,12148,011,0601,True,1.3430654
1020,47.36728886,7.800250133,2020-06-01 14:48:32 UTC,10803,004,0601,True,1.9185102
1020,47.36728886,7.800250133,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.1163627
1020,47.36728886,7.800250133,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.1346586
1020,47.36728886,7.800250133,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.160217
1020,47.36728886,7.800250133,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.2505943
1020,47.36728886,7.800250133,2020-07-29 15:57:03 UTC,11703,004,0601,True,1.1875858
1020,47.36728886,7.800250133,2020-08-01 15:11:40 UTC,11749,005,0601,True,1.3512316
1020,47.36728886,7.800250133,2020-08-06 12:49:59 UTC,11825,004,0601,True,1.6903508
1020,47.36728886,7.800250133,2020-08-08 16:05:59 UTC,11858,010,0601,True,1.6490867
1020,47.36728886,7.800250133,2020-08-10 11:16:49 UTC,11886,004,0601,True,1.661146
1020,47.36728886,7.800250133,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.5379627
1020,47.36728886,7.800250133,2020-08-27 09:06:11 UTC,12148,011,0601,True,1.4453248
1021,47.46992582,7.824225978,2020-06-01 14:48:32 UTC,10803,004,0601,True,2.1051214
1021,47.46992582,7.824225978,2020-06-12 10:52:12 UTC,10971,003,0601,True,1.2854867
1021,47.46992582,7.824225978,2020-06-21 06:55:46 UTC,11108,003,0601,True,0.9651404
1021,47.46992582,7.824225978,2020-06-23 10:10:23 UTC,11141,010,0601,True,1.2588534
1021,47.46992582,7.824225978,2020-07-01 03:47:00 UTC,11261,001,0601,True,0.1999139
1021,47.46992582,7.824225978,2020-07-01 07:00:55 UTC,11263,009,0601,True,1.3979362
1021,47.46992582,7.824225978,2020-07-04 06:14:07 UTC,11309,010,0601,True,1.5942491
1021,47.46992582,7.824225978,2020-07-21 19:06:48 UTC,11581,004,0601,True,0.0111312
1021,47.46992582,7.824225978,2020-07-29 15:57:03 UTC,11703,004,0601,True,2.5572124
1021,47.46992582,7.824225978,2020-08-01 15:11:40 UTC,11749,005,0601,True,4.2518058
1021,47.46992582,7.824225978,2020-08-06 12:49:59 UTC,11825,004,0601,True,4.0610414
1021,47.46992582,7.824225978,2020-08-08 16:05:59 UTC,11858,010,0601,True,5.1585732
1021,47.46992582,7.824225978,2020-08-10 11:16:49 UTC,11886,004,0601,True,2.203547
1021,47.46992582,7.824225978,2020-08-21 07:23:36 UTC,12054,005,0601,True,0.8084084
